"","state","county","crop","average","event","hyp_loss"
"29899","PA","Columbia","Wheat",-2.1,"Extreme heat",-2.52
"29900","PA","Cumberland","Wheat",-5.2,"Extreme heat",-6.24
"29901","PA","Dauphin","Wheat",-4.4,"Extreme heat",-5.28
"29902","PA","Delaware","Wheat",-6.3,"Extreme heat",-7.56
"29903","PA","Fayette","Wheat",-4.7,"Extreme heat",-5.64
"29904","PA","Franklin","Wheat",-6.5,"Extreme heat",-7.8
"29905","PA","Fulton","Wheat",-6.1,"Extreme heat",-7.32
"29906","PA","Greene","Wheat",-2.8,"Extreme heat",-3.36
"29907","PA","Huntingdon","Wheat",-5.1,"Extreme heat",-6.12
"29908","PA","Indiana","Wheat",-1.4,"Extreme heat",-1.68
"29909","PA","Jefferson","Wheat",-2,"Extreme heat",-2.4
"29910","PA","Juniata","Wheat",-8.5,"Extreme heat",-10.2
"29911","PA","Lackawanna","Wheat",-3.5,"Extreme heat",-4.2
"29912","PA","Lancaster","Wheat",-3.6,"Extreme heat",-4.32
"29913","PA","Lawrence","Wheat",-1,"Extreme heat",-1.2
"29914","PA","Lebanon","Wheat",-5.3,"Extreme heat",-6.36
"29915","PA","Lehigh","Wheat",-6.1,"Extreme heat",-7.32
"29916","PA","Luzerne","Wheat",-1.7,"Extreme heat",-2.04
"29917","PA","Lycoming","Wheat",-3.6,"Extreme heat",-4.32
"29918","PA","Mercer","Wheat",-0.2,"Extreme heat",-0.24
"29919","PA","Mifflin","Wheat",-8.1,"Extreme heat",-9.72
"29920","PA","Monroe","Wheat",-1.2,"Extreme heat",-1.44
"29921","PA","Montgomery","Wheat",-6.4,"Extreme heat",-7.68
"29922","PA","Montour","Wheat",-7.2,"Extreme heat",-8.64
"29923","PA","Northampton","Wheat",-5,"Extreme heat",-6
"29924","PA","Northumberland","Wheat",-6.5,"Extreme heat",-7.8
"29925","PA","Perry","Wheat",-6.5,"Extreme heat",-7.8
"29926","PA","Philadelphia","Wheat",-6.3,"Extreme heat",-7.56
"29927","PA","Pike","Wheat",-2.8,"Extreme heat",-3.36
"29928","PA","Schuylkill","Wheat",-1.6,"Extreme heat",-1.92
"29929","PA","Snyder","Wheat",-8.2,"Extreme heat",-9.84
"29930","PA","Somerset","Wheat",-1.1,"Extreme heat",-1.32
"29931","PA","Sullivan","Wheat",-2.4,"Extreme heat",-2.88
"29932","PA","Tioga","Wheat",-1.6,"Extreme heat",-1.92
"29933","PA","Union","Wheat",-8,"Extreme heat",-9.6
"29934","PA","Venango","Wheat",-0.5,"Extreme heat",-0.6
"29935","PA","Warren","Wheat",-2.9,"Extreme heat",-3.48
"29936","PA","Washington","Wheat",-4.1,"Extreme heat",-4.92
"29937","PA","Wayne","Wheat",-2.5,"Extreme heat",-3
"29938","PA","Westmoreland","Wheat",-2.4,"Extreme heat",-2.88
"29939","PA","Wyoming","Wheat",-4.8,"Extreme heat",-5.76
"29940","PA","York","Wheat",-2.8,"Extreme heat",-3.36
"29941","RI","Kent","Apples",-4,"Drought",-4.8
"29942","RI","Newport","Apples",-5.6,"Drought",-6.72
"29943","RI","Providence","Apples",-1.6,"Drought",-1.92
"29944","RI","Washington","Apples",-9,"Drought",-10.8
"29945","RI","Kent","Potatoes",-3.3,"Drought",-3.96
"29946","RI","Newport","Potatoes",-3.4,"Drought",-4.08
"29947","RI","Providence","Potatoes",-3.3,"Drought",-3.96
"29948","RI","Washington","Potatoes",-2.6,"Drought",-3.12
"29949","RI","Kent","Sweet corn",-0.7,"Drought",-0.84
"29950","RI","Newport","Sweet corn",-1.2,"Drought",-1.44
"29951","RI","Providence","Sweet corn",-1.2,"Drought",-1.44
"29952","RI","Washington","Sweet corn",-1.5,"Drought",-1.8
"29953","SC","Beaufort","Corn",-6.6,"Drought",-7.92
"29954","SC","Jasper","Corn",-6.5,"Drought",-7.8
"29955","SC","Beaufort","Cucumbers",-3.7,"Drought",-4.44
"29956","SC","Colleton","Cucumbers",-0.2,"Drought",-0.24
"29957","SC","Hampton","Cucumbers",-2.2,"Drought",-2.64
"29958","SC","Jasper","Cucumbers",-4.1,"Drought",-4.92
"29959","SC","Abbeville","Melons",-0.8,"Drought",-0.96
"29960","SC","Aiken","Melons",-1.3,"Drought",-1.56
"29961","SC","Anderson","Melons",-2.8,"Drought",-3.36
"29962","SC","Bamberg","Melons",-3.9,"Drought",-4.68
"29963","SC","Barnwell","Melons",-1.9,"Drought",-2.28
"29964","SC","Beaufort","Melons",-1.4,"Drought",-1.68
"29965","SC","Berkeley","Melons",-0.8,"Drought",-0.96
"29966","SC","Calhoun","Melons",-3,"Drought",-3.6
"29967","SC","Charleston","Melons",-2.3,"Drought",-2.76
"29968","SC","Cherokee","Melons",-1.8,"Drought",-2.16
"29969","SC","Chesterfield","Melons",-1,"Drought",-1.2
"29970","SC","Clarendon","Melons",-3,"Drought",-3.6
"29971","SC","Darlington","Melons",-2.8,"Drought",-3.36
"29972","SC","Dillon","Melons",-3.9,"Drought",-4.68
"29973","SC","Dorchester","Melons",-3.1,"Drought",-3.72
"29974","SC","Edgefield","Melons",-4.6,"Drought",-5.52
"29975","SC","Fairfield","Melons",-0.6,"Drought",-0.72
"29976","SC","Florence","Melons",-1.9,"Drought",-2.28
"29977","SC","Georgetown","Melons",-2.3,"Drought",-2.76
"29978","SC","Greenville","Melons",-1.4,"Drought",-1.68
"29979","SC","Greenwood","Melons",-1.5,"Drought",-1.8
"29980","SC","Horry","Melons",-0.3,"Drought",-0.36
"29981","SC","Laurens","Melons",-2.8,"Drought",-3.36
"29982","SC","Lee","Melons",-3.2,"Drought",-3.84
"29983","SC","Lexington","Melons",-6.3,"Drought",-7.56
"29984","SC","Marion","Melons",-3.3,"Drought",-3.96
"29985","SC","Marlboro","Melons",-1.6,"Drought",-1.92
"29986","SC","McCormick","Melons",-2.7,"Drought",-3.24
"29987","SC","Newberry","Melons",-1.8,"Drought",-2.16
"29988","SC","Oconee","Melons",-4.6,"Drought",-5.52
"29989","SC","Orangeburg","Melons",-3.1,"Drought",-3.72
"29990","SC","Richland","Melons",-4,"Drought",-4.8
"29991","SC","Saluda","Melons",-3.6,"Drought",-4.32
"29992","SC","Spartanburg","Melons",-1.3,"Drought",-1.56
"29993","SC","Sumter","Melons",-3.3,"Drought",-3.96
"29994","SC","Union","Melons",-3.3,"Drought",-3.96
"29995","SC","Williamsburg","Melons",-1.5,"Drought",-1.8
"29996","SC","York","Melons",-0.6,"Drought",-0.72
"29997","SC","Beaufort","Oats",-1.5,"Drought",-1.8
"29998","SC","Berkeley","Oats",-1.9,"Drought",-2.28
"29999","SC","Colleton","Oats",-0.9,"Drought",-1.08
"30000","SC","Jasper","Oats",-1.9,"Drought",-2.28
"30001","SC","McCormick","Oats",-0.1,"Drought",-0.12
"30002","SC","Pickens","Oats",-4,"Drought",-4.8
"30003","SC","Williamsburg","Oats",-0.9,"Drought",-1.08
"30004","SC","Abbeville","Stone fruits",-6,"Drought",-7.2
"30005","SC","Aiken","Stone fruits",-8,"Drought",-9.6
"30006","SC","Anderson","Stone fruits",-9.6,"Drought",-11.52
"30007","SC","Bamberg","Stone fruits",-7.4,"Drought",-8.88
"30008","SC","Barnwell","Stone fruits",-5.9,"Drought",-7.08
"30009","SC","Beaufort","Stone fruits",-7.3,"Drought",-8.76
"30010","SC","Calhoun","Stone fruits",-6.6,"Drought",-7.92
"30011","SC","Charleston","Stone fruits",-9.6,"Drought",-11.52
"30012","SC","Cherokee","Stone fruits",-5.5,"Drought",-6.6
"30013","SC","Chester","Stone fruits",-0.4,"Drought",-0.48
"30014","SC","Clarendon","Stone fruits",-7.8,"Drought",-9.36
"30015","SC","Darlington","Stone fruits",-8.4,"Drought",-10.08
"30016","SC","Dillon","Stone fruits",-10.9,"Drought",-13.08
"30017","SC","Dorchester","Stone fruits",-8.5,"Drought",-10.2
"30018","SC","Edgefield","Stone fruits",-21,"Drought",-25.2
"30019","SC","Fairfield","Stone fruits",-1.7,"Drought",-2.04
"30020","SC","Florence","Stone fruits",-1.3,"Drought",-1.56
"30021","SC","Georgetown","Stone fruits",-6.5,"Drought",-7.8
"30022","SC","Greenville","Stone fruits",-1.3,"Drought",-1.56
"30023","SC","Greenwood","Stone fruits",-10.1,"Drought",-12.12
"30024","SC","Jasper","Stone fruits",-1,"Drought",-1.2
"30025","SC","Laurens","Stone fruits",-11.4,"Drought",-13.68
"30026","SC","Lee","Stone fruits",-11.2,"Drought",-13.44
"30027","SC","Lexington","Stone fruits",-24.1,"Drought",-28.92
"30028","SC","Marion","Stone fruits",-3.8,"Drought",-4.56
"30029","SC","Marlboro","Stone fruits",-1.5,"Drought",-1.8
"30030","SC","McCormick","Stone fruits",-13.3,"Drought",-15.96
"30031","SC","Newberry","Stone fruits",-8.1,"Drought",-9.72
"30032","SC","Oconee","Stone fruits",-18,"Drought",-21.6
"30033","SC","Orangeburg","Stone fruits",-7.8,"Drought",-9.36
"30034","SC","Richland","Stone fruits",-15,"Drought",-18
"30035","SC","Saluda","Stone fruits",-18.9,"Drought",-22.68
"30036","SC","Spartanburg","Stone fruits",-4.1,"Drought",-4.92
"30037","SC","Sumter","Stone fruits",-12.6,"Drought",-15.12
"30038","SC","Union","Stone fruits",-13.9,"Drought",-16.68
"30039","SC","York","Stone fruits",-3.7,"Drought",-4.44
"30040","SC","Beaufort","Peanuts",-1.4,"Drought",-1.68
"30041","SC","Colleton","Peanuts",-0.2,"Drought",-0.24
"30042","SC","Greenwood","Peanuts",-0.5,"Drought",-0.6
"30043","SC","Jasper","Peanuts",-1.6,"Drought",-1.92
"30044","SC","McCormick","Peanuts",-0.6,"Drought",-0.72
"30045","SC","Pickens","Peanuts",-0.7,"Drought",-0.84
"30046","SC","Saluda","Peanuts",-0.8,"Drought",-0.96
"30047","SC","Abbeville","Tree nuts",-19.2,"Drought",-23.04
"30048","SC","Aiken","Tree nuts",-25.2,"Drought",-30.24
"30049","SC","Allendale","Tree nuts",-1.1,"Drought",-1.32
"30050","SC","Anderson","Tree nuts",-24.9,"Drought",-29.88
"30051","SC","Bamberg","Tree nuts",-6.7,"Drought",-8.04
"30052","SC","Barnwell","Tree nuts",-15.4,"Drought",-18.48
"30053","SC","Berkeley","Tree nuts",-20,"Drought",-24
"30054","SC","Calhoun","Tree nuts",-19.9,"Drought",-23.88
"30055","SC","Charleston","Tree nuts",-12.8,"Drought",-15.36
"30056","SC","Cherokee","Tree nuts",-18.6,"Drought",-22.32
"30057","SC","Chester","Tree nuts",-29.4,"Drought",-35.28
"30058","SC","Chesterfield","Tree nuts",-24.5,"Drought",-29.4
"30059","SC","Clarendon","Tree nuts",-27.3,"Drought",-32.76
"30060","SC","Colleton","Tree nuts",-0.1,"Drought",-0.12
"30061","SC","Darlington","Tree nuts",-23.1,"Drought",-27.72
"30062","SC","Dillon","Tree nuts",-15,"Drought",-18
"30063","SC","Dorchester","Tree nuts",-12.1,"Drought",-14.52
"30064","SC","Edgefield","Tree nuts",-20,"Drought",-24
"30065","SC","Fairfield","Tree nuts",-34.8,"Drought",-41.76
"30066","SC","Florence","Tree nuts",-21,"Drought",-25.2
"30067","SC","Georgetown","Tree nuts",-6.5,"Drought",-7.8
"30068","SC","Greenville","Tree nuts",-23.2,"Drought",-27.84
"30069","SC","Greenwood","Tree nuts",-22.8,"Drought",-27.36
"30070","SC","Horry","Tree nuts",-16.7,"Drought",-20.04
"30071","SC","Kershaw","Tree nuts",-33.5,"Drought",-40.2
"30072","SC","Lancaster","Tree nuts",-31.9,"Drought",-38.28
"30073","SC","Laurens","Tree nuts",-25.1,"Drought",-30.12
"30074","SC","Lee","Tree nuts",-20.9,"Drought",-25.08
"30075","SC","Lexington","Tree nuts",-26.7,"Drought",-32.04
"30076","SC","Marion","Tree nuts",-19.3,"Drought",-23.16
"30077","SC","Marlboro","Tree nuts",-22,"Drought",-26.4
"30078","SC","McCormick","Tree nuts",-8.4,"Drought",-10.08
"30079","SC","Newberry","Tree nuts",-24.8,"Drought",-29.76
"30080","SC","Oconee","Tree nuts",-25.2,"Drought",-30.24
"30081","SC","Orangeburg","Tree nuts",-16,"Drought",-19.2
"30082","SC","Pickens","Tree nuts",-19.7,"Drought",-23.64
"30083","SC","Richland","Tree nuts",-21.3,"Drought",-25.56
"30084","SC","Saluda","Tree nuts",-21.3,"Drought",-25.56
"30085","SC","Spartanburg","Tree nuts",-24.4,"Drought",-29.28
"30086","SC","Sumter","Tree nuts",-16.2,"Drought",-19.44
"30087","SC","Union","Tree nuts",-24.1,"Drought",-28.92
"30088","SC","Williamsburg","Tree nuts",-24,"Drought",-28.8
"30089","SC","York","Tree nuts",-23.6,"Drought",-28.32
"30090","SC","Abbeville","Tomatoes",-1.9,"Drought",-2.28
"30091","SC","Aiken","Tomatoes",-1.2,"Drought",-1.44
"30092","SC","Allendale","Tomatoes",-1.7,"Drought",-2.04
"30093","SC","Anderson","Tomatoes",-1.1,"Drought",-1.32
"30094","SC","Berkeley","Tomatoes",-4.1,"Drought",-4.92
"30095","SC","Calhoun","Tomatoes",-0.8,"Drought",-0.96
"30096","SC","Charleston","Tomatoes",-0.1,"Drought",-0.12
"30097","SC","Cherokee","Tomatoes",-0.5,"Drought",-0.6
"30098","SC","Chester","Tomatoes",-3.3,"Drought",-3.96
"30099","SC","Chesterfield","Tomatoes",-3.6,"Drought",-4.32
"30100","SC","Clarendon","Tomatoes",-1.8,"Drought",-2.16
"30101","SC","Colleton","Tomatoes",-1.6,"Drought",-1.92
"30102","SC","Fairfield","Tomatoes",-4.5,"Drought",-5.4
"30103","SC","Florence","Tomatoes",-2,"Drought",-2.4
"30104","SC","Greenville","Tomatoes",-2.2,"Drought",-2.64
"30105","SC","Greenwood","Tomatoes",-2.1,"Drought",-2.52
"30106","SC","Horry","Tomatoes",-1.3,"Drought",-1.56
"30107","SC","Kershaw","Tomatoes",-4.2,"Drought",-5.04
"30108","SC","Lancaster","Tomatoes",-4.3,"Drought",-5.16
"30109","SC","Laurens","Tomatoes",-0.3,"Drought",-0.36
"30110","SC","Marion","Tomatoes",-0.6,"Drought",-0.72
"30111","SC","Marlboro","Tomatoes",-1.9,"Drought",-2.28
"30112","SC","Newberry","Tomatoes",-1.9,"Drought",-2.28
"30113","SC","Pickens","Tomatoes",-6.4,"Drought",-7.68
"30114","SC","Spartanburg","Tomatoes",-1.9,"Drought",-2.28
"30115","SC","Williamsburg","Tomatoes",-4.1,"Drought",-4.92
"30116","SC","York","Tomatoes",-1.1,"Drought",-1.32
"30117","SC","Abbeville","Wheat",-1.7,"Drought",-2.04
"30118","SC","Aiken","Wheat",-0.8,"Drought",-0.96
"30119","SC","Allendale","Wheat",-0.8,"Drought",-0.96
"30120","SC","Berkeley","Wheat",-4,"Drought",-4.8
"30121","SC","Chester","Wheat",-2.2,"Drought",-2.64
"30122","SC","Chesterfield","Wheat",-2,"Drought",-2.4
"30123","SC","Clarendon","Wheat",-0.6,"Drought",-0.72
"30124","SC","Colleton","Wheat",-1.5,"Drought",-1.8
"30125","SC","Fairfield","Wheat",-2.8,"Drought",-3.36
"30126","SC","Florence","Wheat",-0.9,"Drought",-1.08
"30127","SC","Greenville","Wheat",-0.8,"Drought",-0.96
"30128","SC","Greenwood","Wheat",-2.5,"Drought",-3
"30129","SC","Horry","Wheat",-0.9,"Drought",-1.08
"30130","SC","Kershaw","Wheat",-2.7,"Drought",-3.24
"30131","SC","Lancaster","Wheat",-2.7,"Drought",-3.24
"30132","SC","Marlboro","Wheat",-0.3,"Drought",-0.36
"30133","SC","Newberry","Wheat",-1,"Drought",-1.2
"30134","SC","Pickens","Wheat",-6.7,"Drought",-8.04
"30135","SC","Saluda","Wheat",-1.6,"Drought",-1.92
"30136","SC","Spartanburg","Wheat",-0.6,"Drought",-0.72
"30137","SC","Williamsburg","Wheat",-3.6,"Drought",-4.32
"30138","SC","York","Wheat",-0.1,"Drought",-0.12
"30139","SC","Abbeville","Corn",-21.4,"Extreme heat",-25.68
"30140","SC","Aiken","Corn",-11.4,"Extreme heat",-13.68
"30141","SC","Anderson","Corn",-24.2,"Extreme heat",-29.04
"30142","SC","Barnwell","Corn",-2.1,"Extreme heat",-2.52
"30143","SC","Beaufort","Corn",-7.8,"Extreme heat",-9.36
"30144","SC","Berkeley","Corn",-2.1,"Extreme heat",-2.52
"30145","SC","Calhoun","Corn",-1.1,"Extreme heat",-1.32
"30146","SC","Charleston","Corn",-2.6,"Extreme heat",-3.12
"30147","SC","Cherokee","Corn",-24.5,"Extreme heat",-29.4
"30148","SC","Chester","Corn",-11.8,"Extreme heat",-14.16
"30149","SC","Chesterfield","Corn",-5.5,"Extreme heat",-6.6
"30150","SC","Colleton","Corn",-0.1,"Extreme heat",-0.12
"30151","SC","Darlington","Corn",-1.7,"Extreme heat",-2.04
"30152","SC","Dorchester","Corn",-1.3,"Extreme heat",-1.56
"30153","SC","Edgefield","Corn",-14.5,"Extreme heat",-17.4
"30154","SC","Fairfield","Corn",-10.1,"Extreme heat",-12.12
"30155","SC","Georgetown","Corn",-0.6,"Extreme heat",-0.72
"30156","SC","Greenville","Corn",-19,"Extreme heat",-22.8
"30157","SC","Greenwood","Corn",-15.9,"Extreme heat",-19.08
"30158","SC","Hampton","Corn",-0.5,"Extreme heat",-0.6
"30159","SC","Horry","Corn",-0.9,"Extreme heat",-1.08
"30160","SC","Jasper","Corn",-2.5,"Extreme heat",-3
"30161","SC","Kershaw","Corn",-5.8,"Extreme heat",-6.96
"30162","SC","Lancaster","Corn",-10.8,"Extreme heat",-12.96
"30163","SC","Laurens","Corn",-18.6,"Extreme heat",-22.32
"30164","SC","Lee","Corn",-3,"Extreme heat",-3.6
"30165","SC","Lexington","Corn",-9.1,"Extreme heat",-10.92
"30166","SC","Marlboro","Corn",-1.5,"Extreme heat",-1.8
"30167","SC","McCormick","Corn",-14.6,"Extreme heat",-17.52
